sbscrptn_ek_id,prdct_nm
2009067,Valuetime
2009070,Valuetime
2009075,Valuetime
2009079,BlackBerry ABB
2009079,CLIP
2009079,Free Data 40 GB
2009079,Freetime 100
2009079,GPRS Service
2009079,Residential Speednet 256K
2009079,Super 10
2009079,Super Smart
2009079,Valuetime
2009079,Valuetime 300
2009088,3G SimSim
2009088,Call Conference
2009088,Free Stardial Facilities
2009088,Freetime 20
2009088,My Package
2009088,Super 10
2009088,Super 30
2009088,Super Smart
2009088,Valuetime
2009090,Valuetime
2009091,Valuetime
2009096,FreeFridays
2009099,Valuetime
2009102,3G SimSim Cool
2009102,Free Stardial Facilities
2009102,Freetime 20
2009102,My Package
2009102,Super 10
2009102,Super 30
2009102,Super Smart
2009102,Valuetime
2009103,Valuetime
2009108,Valuetime
2009120,3G SimSim Home
2009120,Free Stardial Facilities
2009120,Freetime 20
2009120,My Package
2009120,Super 10
2009120,Super 30
2009120,Super Smart
2009120,Valuetime
2009121,Valuetime
2009122,3G SimSim
2009122,Call Conference
2009122,Free Stardial Facilities
2009122,Freetime 20
2009122,My Package
2009122,Super 10
2009122,Super 30
2009122,Super Smart
2009122,Valuetime
2009139,3G SimSim
2009139,Call Conference
2009139,Free Stardial Facilities
2009139,Freetime 20
2009139,My Package
2009139,Super 10
2009139,Super 30
2009139,Super Smart
2009139,Valuetime
2009141,Valuetime
2009144,Valuetime
2009148,Valuetime
2009149,Valuetime
2009151,Valuetime
2009159,3G SimSim Home
2009159,BlackBerry ABB
2009159,CLIP
2009159,Free Data 40 GB
2009159,Free Stardial Facilities
2009159,Freetime 100
2009159,Freetime 20
2009159,GPRS Service
2009159,My Package
2009159,Residential Speednet 256K
2009159,Super 10
2009159,Super 30
2009159,Super Smart
2009159,Valuetime
2009159,Valuetime 300
2009163,Valuetime
2009171,Valuetime
2009179,3G SimSim Cool
2009179,Free Stardial Facilities
2009179,Freetime 20
2009179,My Package
2009179,Super 10
2009179,Super 30
2009179,Super Smart
2009179,Valuetime
2009181,Valuetime
2009192,FreeFridays
2009192,Valuetime
2009193,Valuetime
2009196,3G SimSim Home
2009196,Free Stardial Facilities
2009196,Freetime 20
2009196,My Package
2009196,Super 10
2009196,Super 30
2009196,Super Smart
2009196,Valuetime
2009199,BlackBerry ABB
2009199,CLIP
2009199,Free Data 40 GB
2009199,Freetime 100
2009199,GPRS Service
2009199,Residential Speednet 256K
2009199,Super 10
2009199,Super Smart
2009199,Valuetime
2009199,Valuetime 300
2009203,Valuetime
2009206,Valuetime
2009210,Valuetime
2009211,Valuetime
2009216,BlackBerry ABB
2009216,CLIP
2009216,Free Data 40 GB
2009216,Freetime 100
2009216,GPRS Service
2009216,Residential Speednet 256K
2009216,Super 10
2009216,Super Smart
2009216,Valuetime
2009216,Valuetime 300
2009220,Valuetime
2009229,3G SimSim Cool
2009229,Free Stardial Facilities
2009229,Freetime 20
2009229,My Package
2009229,Super 10
2009229,Super 30
2009229,Super Smart
2009229,Valuetime
2009237,BlackBerry ABB
2009237,CLIP
2009237,Free Data 40 GB
2009237,Freetime 100
2009237,GPRS Service
2009237,Residential Speednet 256K
2009237,Super 10
2009237,Super Smart
2009237,Valuetime
2009237,Valuetime 300
2009241,3G SimSim
2009241,Call Conference
2009241,Free Stardial Facilities
2009241,Freetime 20
2009241,My Package
2009241,Super 10
2009241,Super 30
2009241,Super Smart
2009241,Valuetime
2009244,3G SimSim
2009244,Call Conference
2009244,Free Stardial Facilities
2009244,Freetime 20
2009244,My Package
2009244,Super 10
2009244,Super 30
2009244,Super Smart
2009244,Valuetime
2009263,Valuetime
2009267,Valuetime
2009271,3G SimSim Cool
2009271,Free Stardial Facilities
2009271,Freetime 20
2009271,My Package
2009271,Super 10
2009271,Super 30
2009271,Super Smart
2009271,Valuetime
2009277,Valuetime
2009280,3G SimSim
2009280,Call Conference
2009280,Free Stardial Facilities
2009280,Freetime 20
2009280,My Package
2009280,Super 10
2009280,Super 30
2009280,Super Smart
2009280,Valuetime
2009286,3G SimSim
2009286,Call Conference
2009286,Free Stardial Facilities
2009286,Freetime 20
2009286,My Package
2009286,Super 10
2009286,Super 30
2009286,Super Smart
2009286,Valuetime
2009295,Valuetime
2009296,Valuetime
2009300,FreeFridays
2009300,Valuetime
2009302,Valuetime
2009306,3G SimSim Cool
2009306,Free Stardial Facilities
2009306,Freetime 20
2009306,My Package
2009306,Super 10
2009306,Super 30
2009306,Super Smart
2009306,Valuetime
2009309,Valuetime
2009310,Valuetime
2009320,Valuetime
2009328,3G SimSim
2009328,Call Conference
2009328,Free Stardial Facilities
2009328,Freetime 20
2009328,My Package
2009328,Super 10
2009328,Super 30
2009328,Super Smart
2009328,Valuetime
2009332,Valuetime
2009338,BlackBerry ABB
2009338,CLIP
2009338,Free Data 40 GB
2009338,Freetime 100
2009338,GPRS Service
2009338,Residential Speednet 256K
2009338,Super 10
2009338,Super Smart
2009338,Valuetime
2009338,Valuetime 300
2009339,Valuetime
2009344,Valuetime
2009354,Valuetime
2009374,Valuetime
2009376,Valuetime
2009381,Valuetime
2009383,3G SimSim
2009383,Call Conference
2009383,Free Stardial Facilities
2009383,Freetime 20
2009383,My Package
2009383,Super 10
2009383,Super 30
2009383,Super Smart
2009383,Valuetime
2009387,Valuetime
2009395,3G SimSim
2009395,Call Conference
2009395,Free Stardial Facilities
2009395,Freetime 20
2009395,My Package
2009395,Super 10
2009395,Super 30
2009395,Super Smart
2009395,Valuetime
2009396,3G High Speed DATA Package
2009396,Call Conference
2009396,Free Stardial Facilities
2009396,Freetime 20
2009396,My Package
2009396,Super 10
2009396,Super Smart
2009396,Valuetime
2009398,Valuetime
2009405,My Package
2009408,BlackBerry ABB
2009408,CLIP
2009408,Free Data 40 GB
2009408,Freetime 100
2009408,GPRS Service
2009408,Residential Speednet 256K
2009408,Super 10
2009408,Super Smart
2009408,Valuetime
2009408,Valuetime 300
2009425,3G SimSim
2009425,Call Conference
2009425,Free Stardial Facilities
2009425,Freetime 20
2009425,My Package
2009425,Super 10
2009425,Super 30
2009425,Super Smart
2009425,Valuetime
2009435,3G SimSim
2009435,Call Conference
2009435,Free Stardial Facilities
2009435,Freetime 20
2009435,My Package
2009435,Super 10
2009435,Super 30
2009435,Super Smart
2009435,Valuetime
2009454,Valuetime
2009456,Valuetime
2009460,3G SimSim
2009460,Call Conference
2009460,Free Stardial Facilities
2009460,Freetime 20
2009460,My Package
2009460,Super 10
2009460,Super 30
2009460,Super Smart
2009460,Valuetime
2009471,FreeFridays
2009471,Valuetime
2009472,Valuetime
2009476,Valuetime
2009483,Valuetime
2009485,Valuetime
2009490,3G SimSim
2009490,Call Conference
2009490,Free Stardial Facilities
2009490,Freetime 20
2009490,My Package
2009490,Super 10
2009490,Super 30
2009490,Super Smart
2009490,Valuetime
2009496,Valuetime
2009502,3G SimSim
2009502,Call Conference
2009502,Free Stardial Facilities
2009502,Freetime 20
2009502,My Package
2009502,Super 10
2009502,Super 30
2009502,Super Smart
2009502,Valuetime
2009504,Valuetime
2009509,Valuetime
2009513,3G SimSim
2009513,Call Conference
2009513,Free Stardial Facilities
2009513,Freetime 20
2009513,My Package
2009513,Super 10
2009513,Super 30
2009513,Super Smart
2009513,Valuetime
2009516,Valuetime
2009517,3G SimSim
2009517,Call Conference
2009517,Free Stardial Facilities
2009517,Freetime 20
2009517,My Package
2009517,Super 10
2009517,Super 30
2009517,Super Smart
2009517,Valuetime
2009520,Valuetime
2009524,Valuetime
2009529, Salmabad
2009529,3G SimSim
2009529,Business eFax Line
2009529,Call Conference
2009529,Corporate Package
2009529,Free Data 6GB
2009529,Free Stardial Facilities
2009529,Freetime 20
2009529,LAN Connect
2009529,My Package
2009529,Students Mobile Package
2009529,Super 10
2009529,Super 30
2009529,Super Smart
2009529,Valuetime
2009532, Juffair
2009532,BlackBerry Unlimitted
2009532,Corporate Package
2009532,Free Data 500MB
2009532,Freetime 100
2009532,ISDN-Primary Rate
2009532,Staff Free Time
2009532,Super 10
2009532,Super Smart
2009532,Valuetime
2009539,Valuetime
2009541,Valuetime
2009543,3G SimSim
2009543,Call Conference
2009543,Free Stardial Facilities
2009543,Freetime 20
2009543,My Package
2009543,Super 10
2009543,Super 30
2009543,Super Smart
2009543,Valuetime
2009547,Valuetime
2009549,Valuetime
2009550,3G SimSim Home
2009550,Free Stardial Facilities
2009550,Freetime 20
2009550,My Package
2009550,Super 10
2009550,Super 30
2009550,Super Smart
2009550,Valuetime
2009557,Valuetime
2009559,Valuetime
2009566,3G SimSim
2009566,Call Conference
2009566,Free Stardial Facilities
2009566,Freetime 20
2009566,My Package
2009566,Super 10
2009566,Super 30
2009566,Super Smart
2009566,Valuetime
2009572,3G SimSim Home
2009572,Free Stardial Facilities
2009572,Freetime 20
2009572,My Package
2009572,Super 10
2009572,Super 30
2009572,Super Smart
2009572,Valuetime
2009574,Valuetime
2009579,3G SimSim
2009579,Call Conference
2009579,Free Stardial Facilities
2009579,Freetime 20
2009579,My Package
2009579,Super 10
2009579,Super 30
2009579,Super Smart
2009579,Valuetime
2009583,FreeFridays
2009583,Valuetime
2009585,Valuetime
2009586,Valuetime
2009589,Valuetime
2009590,Valuetime
2009600,Valuetime
2009609,Valuetime
2009610,3G SimSim
2009610,Call Conference
2009610,Free Stardial Facilities
2009610,Freetime 20
2009610,My Package
2009610,Super 10
2009610,Super 30
2009610,Super Smart
2009610,Valuetime
2009615,FreeFridays
2009615,Valuetime
2009618,3G SimSim
2009618,Call Conference
2009618,Free Stardial Facilities
2009618,Freetime 20
2009618,My Package
2009618,Super 10
2009618,Super 30
2009618,Super Smart
2009618,Valuetime
2009621,Valuetime
2009627,Valuetime
2009635,Valuetime
2009643,Valuetime
2009644,Valuetime
2009647,Valuetime
2009652,Valuetime
2009653,Valuetime
2009659,Valuetime
2009660,3G High Speed DATA Package
2009660,Call Conference
2009660,Free Stardial Facilities
2009660,Freetime 20
2009660,My Package
2009660,Super 10
2009660,Super Smart
2009660,Valuetime
2009662,Valuetime
2009667,Valuetime
2009671,3G Shabab
2009671,BlackBerry ABB
2009671,Call Conference
2009671,CLIP
2009671,Free Data 40 GB
2009671,Free Stardial Facilities
2009671,Freetime 100
2009671,Freetime 20
2009671,GPRS Service
2009671,My Package
2009671,Residential Speednet 256K
2009671,Super 10
2009671,Super 30
2009671,Super Smart
2009671,Valuetime
2009671,Valuetime 300
2009678,BlackBerry ABB
2009678,CLIP
2009678,Free Data 40 GB
2009678,Freetime 100
2009678,GPRS Service
2009678,Residential Speednet 256K
2009678,Super 10
2009678,Super Smart
2009678,Valuetime
2009678,Valuetime 300
2009689,Valuetime
2009694,BlackBerry ABB
2009694,CLIP
2009694,Free Data 40 GB
2009694,Freetime 100
2009694,GPRS Service
2009694,Residential Speednet 256K
2009694,Super 10
2009694,Super Smart
2009694,Valuetime
2009694,Valuetime 300
2009695,Valuetime
2009703,3G SimSim
2009703,Call Conference
2009703,Free Stardial Facilities
2009703,Freetime 20
2009703,My Package
2009703,Super 10
2009703,Super 30
2009703,Super Smart
2009703,Valuetime
2009716,Valuetime
2009720,Valuetime
2009731,Valuetime
2009732,Valuetime
2009733,BlackBerry ABB
2009733,CLIP
2009733,Free Data 40 GB
2009733,Freetime 100
2009733,GPRS Service
2009733,Residential Speednet 256K
2009733,Super 10
2009733,Super Smart
2009733,Valuetime
2009733,Valuetime 300
2009748,3G SimSim
2009748,Call Conference
2009748,Free Stardial Facilities
2009748,Freetime 20
2009748,My Package
2009748,Super 10
2009748,Super 30
2009748,Super Smart
2009748,Valuetime
2009754,Valuetime
2009756,Valuetime
2009758,Valuetime
2009768,3G SimSim
2009768,Call Conference
2009768,Free Stardial Facilities
2009768,Freetime 20
2009768,My Package
2009768,Super 10
2009768,Super 30
2009768,Super Smart
2009768,Valuetime
2009773,Valuetime
2009776,Valuetime
2009777,Valuetime
2009791,Valuetime
2009801,Valuetime
2009802,Valuetime
2009805,3G Shabab
2009805,Call Conference
2009805,Free Stardial Facilities
2009805,Freetime 20
2009805,My Package
2009805,Super 10
2009805,Super 30
2009805,Super Smart
2009805,Valuetime
2009806,Valuetime
2009807,Valuetime
2009818,3G SimSim Home
2009818,Free Stardial Facilities
2009818,Freetime 20
2009818,My Package
2009818,Super 10
2009818,Super 30
2009818,Super Smart
2009818,Valuetime
2009820,3G High Speed DATA Package
2009820,Call Conference
2009820,Free Stardial Facilities
2009820,Freetime 20
2009820,My Package
2009820,Super 10
2009820,Super Smart
2009820,Valuetime
2009821,Valuetime
2009824,Valuetime
2009825,Valuetime
2009827,Valuetime
2009830,Valuetime
2009834,3G High Speed DATA Package
2009834,3G SimSim
2009834,Call Conference
2009834,Free Stardial Facilities
2009834,Freetime 20
2009834,My Package
2009834,Super 10
2009834,Super 30
2009834,Super Smart
2009834,Valuetime
2009835,Valuetime
2009841,Valuetime
2009842,3G SimSim
2009842,Call Conference
2009842,Free Stardial Facilities
2009842,Freetime 20
2009842,My Package
2009842,Super 10
2009842,Super 30
2009842,Super Smart
2009842,Valuetime
2009844,Valuetime
2009850,Valuetime
2009867,Valuetime
2009878,Valuetime
2009879,3G SimSim Home
2009879,Free Stardial Facilities
2009879,Freetime 20
2009879,My Package
2009879,Super 10
2009879,Super 30
2009879,Super Smart
2009879,Valuetime
2009882,Valuetime
2009883,Valuetime
2009888,Valuetime
2009895,Valuetime
2009896,Valuetime
2009898,Valuetime
2009903,3G SimSim Home
2009903,Free Stardial Facilities
2009903,Freetime 20
2009903,My Package
2009903,Super 10
2009903,Super 30
2009903,Super Smart
2009903,Valuetime
2009909,FreeFridays
2009909,Valuetime
2009912,FreeFridays
2009912,Valuetime
2009914,Valuetime
2009915,3G Shabab
2009915,Call Conference
2009915,Free Stardial Facilities
2009915,Freetime 20
2009915,My Package
2009915,Super 10
2009915,Super 30
2009915,Super Smart
2009915,Valuetime
2009925,Valuetime
2009927,Valuetime
2009931,BlackBerry ABB
2009931,CLIP
2009931,Free Data 40 GB
2009931,Freetime 100
2009931,GPRS Service
2009931,Residential Speednet 256K
2009931,Super 10
2009931,Super Smart
2009931,Valuetime
2009931,Valuetime 300
2009934,Valuetime
2009938,Valuetime
2009941,Valuetime
2009945,Valuetime
2009948,3G SimSim
2009948,Call Conference
2009948,Free Stardial Facilities
2009948,Freetime 20
2009948,My Package
2009948,Super 10
2009948,Super 30
2009948,Super Smart
2009948,Valuetime
2009949,Valuetime
2009955,Valuetime
2009957,Valuetime
2009963,3G SimSim
2009963,Call Conference
2009963,Free Stardial Facilities
2009963,Freetime 20
2009963,My Package
2009963,Super 10
2009963,Super 30
2009963,Super Smart
2009963,Valuetime
2009971,Valuetime
2009975,Valuetime
2009982,Valuetime
2009983,Valuetime
2009984,Valuetime
2009993,Valuetime
2009995,Valuetime
2009996,Valuetime
2009999,Valuetime
2010003,3G SimSim
2010003,Call Conference
2010003,Free Stardial Facilities
2010003,Freetime 20
2010003,My Package
2010003,Super 10
2010003,Super 30
2010003,Super Smart
2010003,Valuetime
2010005,Valuetime
2010006,Valuetime
2010011,Valuetime
2010016,Valuetime
2010017,Valuetime
2010025,Valuetime
2010038,3G SimSim
2010038,Call Conference
2010038,Free Stardial Facilities
2010038,Freetime 20
2010038,My Package
2010038,Super 10
2010038,Super 30
2010038,Super Smart
2010038,Valuetime
2010041,Valuetime
2010044,Valuetime
2010056,3G SimSim
2010056,Call Conference
2010056,Free Stardial Facilities
2010056,Freetime 20
2010056,My Package
2010056,Super 10
2010056,Super 30
2010056,Super Smart
2010056,Valuetime
2010059,Valuetime
2010067,Valuetime
2010075,Valuetime
2010088,3G SimSim
2010088,Call Conference
2010088,Free Stardial Facilities
2010088,Freetime 20
2010088,My Package
2010088,Super 10
2010088,Super 30
2010088,Super Smart
2010088,Valuetime
2010100,BlackBerry ABB
2010100,CLIP
2010100,Free Data 40 GB
2010100,Freetime 100
2010100,GPRS Service
2010100,Residential Speednet 256K
2010100,Super 10
2010100,Super Smart
2010100,Valuetime
2010100,Valuetime 300
2010103,Valuetime
2010105,3G SimSim Home
2010105,Free Stardial Facilities
2010105,Freetime 20
2010105,My Package
2010105,Super 10
2010105,Super 30
2010105,Super Smart
2010105,Valuetime
2010107,Valuetime
2010109,3G High Speed DATA Package
2010109,3G SimSim
2010109,Call Conference
2010109,Free Stardial Facilities
2010109,Freetime 20
2010109,My Package
2010109,Super 10
2010109,Super 30
2010109,Super Smart
2010109,Valuetime
2010113,Valuetime
2010121,Valuetime
2010122,Valuetime
2010128,Valuetime
2010133,Valuetime
2010137,Valuetime
2010138,Valuetime
